7.5041，4.0551，-0.1347,7.5041，6.7323，-0.1347,7.5331，6.7323，-0.1969
7.5041，4.0551，-0.1347,7.5331，6.7323，-0.1969,7.5331，4.0551，-0.1969
7.5331，4.0551，-0.1969,7.5331，6.7323，-0.1969,7.5724，6.7323，-0.2531
7.5331，4.0551，-0.1969,7.5724，6.7323，-0.2531,7.5724，4.0551，-0.2531
7.5724，4.0551，-0.2531,7.5724，6.7323，-0.2531,7.6209，6.7323，-0.3016
7.5724，4.0551，-0.2531,7.6209，6.7323，-0.3016,7.6209，4.0551，-0.3016
7.6209，4.0551，-0.3016,7.6209，6.7323，-0.3016,7.6772，6.7323，-0.341
7.6209，4.0551，-0.3016,7.6772，6.7323，-0.341,7.6772，4.0551，-0.341
7.6772，4.0551，-0.341,7.6772，6.7323，-0.341,7.7394，6.7323，-0.37
7.6772，4.0551，-0.341,7.7394，6.7323，-0.37,7.7394，4.0551，-0.37
7.7394，4.0551，-0.37,7.7394，6.7323，-0.37,7.8057，6.7323，-0.3877
7.7394，4.0551，-0.37,7.8057，6.7323，-0.3877,7.8057，4.0551，-0.3877
7.8057，4.0551，-0.3877,7.8057，6.7323，-0.3877,7.874，6.7323，-0.3937
7.8057，4.0551，-0.3877,7.874，6.7323，-0.3937,7.874，4.0551，-0.3937
7.874，4.0551，-0.3937,7.874，6.7323，-0.3937,7.9424，6.7323，-0.3877
7.874，4.0551，-0.3937,7.9424，6.7323，-0.3877,7.9424，4.0551，-0.3877
7.9424，4.0551，-0.3877,7.9424，6.7323，-0.3877,8.0087，6.7323，-0.37
7.9424，4.0551，-0.3877,8.0087，6.7323，-0.37,8.0087，4.0551，-0.37
8.0087，4.0551，-0.37,8.0087，6.7323，-0.37,8.0709，6.7323，-0.341
8.0087，4.0551，-0.37,8.0709，6.7323，-0.341,8.0709，4.0551，-0.341
8.0709，4.0551，-0.341,8.0709，6.7323，-0.341,8.1271，6.7323，-0.3016
8.0709，4.0551，-0.341,8.1271，6.7323，-0.3016,8.1271，4.0551，-0.3016
8.1271，4.0551，-0.3016,8.1271，6.7323，-0.3016,8.1756，6.7323，-0.2531
8.1271，4.0551，-0.3016,8.1756，6.7323，-0.2531,8.1756，4.0551，-0.2531
8.1756，4.0551，-0.2531,8.1756，6.7323，-0.2531,8.215，6.7323，-0.1969
8.1756，4.0551，-0.2531,8.215，6.7323，-0.1969,8.215，4.0551，-0.1969
8.215，4.0551，-0.1969,8.215，6.7323，-0.1969,8.244，6.7323，-0.1347
8.215，4.0551，-0.1969,8.244，6.7323，-0.1347,8.244，4.0551，-0.1347
8.244，4.0551，-0.1347,8.244，6.7323，-0.1347,8.2617，6.7323，-0.0684
8.244，4.0551，-0.1347,8.2617，6.7323，-0.0684,8.2617，4.0551，-0.0684
8.2617，4.0551，-0.0684,8.2617，6.7323，-0.0684,8.2677，6.7323，0
8.2617，4.0551，-0.0684,8.2677，6.7323，0,8.2677，4.0551，0
8.2677，4.0551，0,8.2677，6.7323，0,8.2617，6.7323，0.0684
8.2677，4.0551，0,8.2617，6.7323，0.0684,8.2617，4.0551，0.0684
8.2617，4.0551，0.0684,8.2617，6.7323，0.0684,8.244，6.7323，0.1347
8.2617，4.0551，0.0684,8.244，6.7323，0.1347,8.244，4.0551，0.1347
8.244，4.0551，0.1347,8.244，6.7323，0.1347,8.215，6.7323，0.1969
8.244，4.0551，0.1347,8.215，6.7323，0.1969,8.215，4.0551，0.1969
8.215，4.0551，0.1969,8.215，6.7323，0.1969,8.1756，6.7323，0.2531
8.215，4.0551，0.1969,8.1756，6.7323，0.2531,8.1756，4.0551，0.2531
8.1756，4.0551，0.2531,8.1756，6.7323，0.2531,8.1271，6.7323，0.3016
8.1756，4.0551，0.2531,8.1271，6.7323，0.3016,8.1271，4.0551，0.3016
8.1271，4.0551，0.3016,8.1271，6.7323，0.3016,8.0709，6.7323，0.341
8.1271，4.0551，0.3016,8.0709，6.7323，0.341,8.0709，4.0551，0.341
8.0709，4.0551，0.341,8.0709，6.7323，0.341,8.0087，6.7323，0.37
8.0709，4.0551，0.341,8.0087，6.7323，0.37,8.0087，4.0551，0.37
8.0087，4.0551，0.37,8.0087，6.7323，0.37,7.9424，6.7323，0.3877
8.0087，4.0551，0.37,7.9424，6.7323，0.3877,7.9424，4.0551，0.3877
7.9424，4.0551，0.3877,7.9424，6.7323，0.3877,7.874，6.7323，0.3937
7.9424，4.0551，0.3877,7.874，6.7323，0.3937,7.874，4.0551，0.3937
7.874，4.0551，0.3937,7.874，6.7323，0.3937,7.8057，6.7323，0.3877
7.874，4.0551，0.3937,7.8057，6.7323，0.3877,7.8057，4.0551，0.3877
7.8057，4.0551，0.3877,7.8057，6.7323，0.3877,7.7394，6.7323，0.37
7.8057，4.0551，0.3877,7.7394，6.7323，0.37,7.7394，4.0551，0.37
7.7394，4.0551，0.37,7.7394，6.7323，0.37,7.6772，6.7323，0.341
7.7394，4.0551，0.37,7.6772，6.7323，0.341,7.6772，4.0551，0.341
7.6772，4.0551，0.341,7.6772，6.7323，0.341,7.6209，6.7323，0.3016
7.6772，4.0551，0.341,7.6209，6.7323，0.3016,7.6209，4.0551，0.3016
7.6209，4.0551，0.3016,7.6209，6.7323，0.3016,7.5724，6.7323，0.2531
7.6209，4.0551，0.3016,7.5724，6.7323，0.2531,7.5724，4.0551，0.2531
7.5724，4.0551，0.2531,7.5724，6.7323，0.2531,7.5331，6.7323，0.1969
7.5724，4.0551，0.2531,7.5331，6.7323，0.1969,7.5331，4.0551，0.1969
7.5331，4.0551，0.1969,7.5331，6.7323，0.1969,7.5041，6.7323，0.1347
7.5331，4.0551，0.1969,7.5041，6.7323，0.1347,7.5041，4.0551，0.1347
7.5041，4.0551，0.1347,7.5041，6.7323，0.1347,7.4863，6.7323，0.0684
7.5041，4.0551，0.1347,7.4863，6.7323，0.0684,7.4863，4.0551，0.0684
7.4863，4.0551，0.0684,7.4863，6.7323，0.0684,7.4803，6.7323，0
7.4863，4.0551，0.0684,7.4803，6.7323，0,7.4803，4.0551，0
7.4803，4.0551，0,7.4803，6.7323，0,7.4863，6.7323，-0.0684
2.874，4.9016，-0,2.874，5.1772，0,2.8304，4.9016，-0.4991
2.8304，4.9016，-0.4991,2.874，5.1772，0,2.8304，5.1772，-0.4991
2.8304，4.9016，-0.4991,2.8304，5.1772，-0.4991,2.7007，4.9016，-0.983
2.7007，4.9016，-0.983,2.8304，5.1772，-0.4991,2.7007，5.1772，-0.983
2.7007，4.9016，-0.983,2.7007，5.1772，-0.983,2.489，4.9016，-1.437
2.489，4.9016，-1.437,2.7007，5.1772，-0.983,2.489，5.1772，-1.437
2.489，4.9016，-1.437,2.489，5.1772，-1.437,2.2016，4.9016，-1.8474
2.2016，4.9016，-1.8474,2.489，5.1772，-1.437,2.2016，5.1772，-1.8474
2.2016，4.9016，-1.8474,2.2016，5.1772，-1.8474,1.8474，4.9016，-2.2016
1.8474，4.9016，-2.2016,2.2016，5.1772，-1.8474,1.8474，5.1772，-2.2016
1.8474，4.9016，-2.2016,1.8474，5.1772，-2.2016,1.437，4.9016，-2.489
1.437，4.9016，-2.489,1.8474，5.1772，-2.2016,1.437，5.1772，-2.489
1.437，4.9016，-2.489,1.437，5.1772，-2.489,0.983，4.9016，-2.7007
0.983，4.9016，-2.7007,1.437，5.1772，-2.489,0.983，5.1772，-2.7007
0.983，4.9016，-2.7007,0.983，5.1772，-2.7007,0.4991，4.9016，-2.8304
0.4991，4.9016，-2.8304,0.983，5.1772，-2.7007,0.4991，5.1772，-2.8304
0.4991，4.9016，-2.8304,0.4991，5.1772，-2.8304,0，4.9016，-2.874
0，4.9016，-2.874,0.4991，5.1772，-2.8304,0，5.1772，-2.874
0，4.9016，-2.874,0，5.1772，-2.874,-0.4991，4.9016，-2.8304
-0.4991，4.9016，-2.8304,0，5.1772，-2.874,-0.4991，5.1772，-2.8304
-0.4991，4.9016，-2.8304,-0.4991，5.1772，-2.8304,-0.983，4.9016，-2.7007
-0.983，4.9016，-2.7007,-0.4991，5.1772，-2.8304,-0.983，5.1772，-2.7007
-0.983，4.9016，-2.7007,-0.983，5.1772，-2.7007,-1.437，4.9016，-2.489
-1.437，4.9016，-2.489,-0.983，5.1772，-2.7007,-1.437，5.1772，-2.489
-1.437，4.9016，-2.489,-1.437，5.1772，-2.489,-1.8474，4.9016，-2.2016
-1.8474，4.9016，-2.2016,-1.437，5.1772，-2.489,-1.8474，5.1772，-2.2016
-1.8474，4.9016，-2.2016,-1.8474，5.1772，-2.2016,-2.2016，4.9016，-1.8474
-2.2016，4.9016，-1.8474,-1.8474，5.1772，-2.2016,-2.2016，5.1772，-1.8474
-2.2016，4.9016，-1.8474,-2.2016，5.1772，-1.8474,-2.489，4.9016，-1.437
-2.489，4.9016，-1.437,-2.2016，5.1772，-1.8474,-2.489，5.1772，-1.437
-2.489，4.9016，-1.437,-2.489，5.1772，-1.437,-2.7007，4.9016，-0.983
-2.7007，4.9016，-0.983,-2.489，5.1772，-1.437,-2.7007，5.1772，-0.983
-2.7007，4.9016，-0.983,-2.7007，5.1772，-0.983,-2.8304，4.9016，-0.4991
-2.8304，4.9016，-0.4991,-2.7007，5.1772，-0.983,-2.8304，5.1772，-0.4991
-2.8304，4.9016，-0.4991,-2.8304，5.1772，-0.4991,-2.874，4.9016，-0
-2.874，4.9016，-0,-2.8304，5.1772，-0.4991,-2.874，5.1772，-0
-2.874，4.9016，-0,-2.874，5.1772，-0,-2.8304，4.9016，0.4991
-2.8304，4.9016，0.4991,-2.874，5.1772，-0,-2.8304，5.1772，0.4991
-2.8304，4.9016，0.4991,-2.8304，5.1772，0.4991,-2.7007，4.9016，0.983
-2.7007，4.9016，0.983,-2.8304，5.1772，0.4991,-2.7007，5.1772，0.983
-2.7007，4.9016，0.983,-2.7007，5.1772，0.983,-2.489，4.9016，1.437
-2.489，4.9016，1.437,-2.7007，5.1772，0.983,-2.489，5.1772，1.437
-2.489，4.9016，1.437,-2.489，5.1772，1.437,-2.2016，4.9016，1.8474
-2.2016，4.9016，1.8474,-2.489，5.1772，1.437,-2.2016，5.1772，1.8474
-2.2016，4.9016，1.8474,-2.2016，5.1772，1.8474,-1.8474，4.9016，2.2016
-1.8474，4.9016，2.2016,-2.2016，5.1772，1.8474,-1.8474，5.1772，2.2016
-1.8474，4.9016，2.2016,-1.8474，5.1772，2.2016,-1.437，4.9016，2.489
-1.437，4.9016，2.489,-1.8474，5.1772，2.2016,-1.437，5.1772，2.489
-1.437，4.9016，2.489,-1.437，5.1772，2.489,-0.983，4.9016，2.7007
-0.983，4.9016，2.7007,-1.437，5.1772，2.489,-0.983，5.1772，2.7007
-0.983，4.9016，2.7007,-0.983，5.1772，2.7007,-0.4991，4.9016，2.8304
-0.4991，4.9016，2.8304,-0.983，5.1772，2.7007,-0.4991，5.1772，2.8304
-0.4991，4.9016，2.8304,-0.4991，5.1772，2.8304,-0，4.9016，2.874
-0，4.9016，2.874,-0.4991，5.1772，2.8304,-0，5.1772，2.874
-0，4.9016，2.874,-0，5.1772，2.874,0.4991，4.9016，2.8304
0.4991，4.9016，2.8304,-0，5.1772，2.874,0.4991，5.1772，2.8304
0.4991，4.9016，2.8304,0.4991，5.1772，2.8304,0.983，4.9016，2.7007
0.983，4.9016，2.7007,0.4991，5.1772，2.8304,0.983，5.1772，2.7007
0.983，4.9016，2.7007,0.983，5.1772，2.7007,1.437，4.9016，2.489
1.437，4.9016，2.489,0.983，5.1772，2.7007,1.437，5.1772，2.489
1.437，4.9016，2.489,1.437，5.1772，2.489,1.8474，4.9016，2.2016
1.8474，4.9016，2.2016,1.437，5.1772，2.489,1.8474，5.1772，2.2016
1.8474，4.9016，2.2016,1.8474，5.1772，2.2016,2.2016，4.9016，1.8474
2.2016，4.9016，1.8474,1.8474，5.1772，2.2016,2.2016，5.1772，1.8474
2.2016，4.9016，1.8474,2.2016，5.1772，1.8474,2.489，4.9016，1.437
2.489，4.9016，1.437,2.2016，5.1772，1.8474,2.489，5.1772，1.437
2.489，4.9016，1.437,2.489，5.1772，1.437,2.7007，4.9016，0.983
2.7007，4.9016，0.983,2.489，5.1772，1.437,2.7007，5.1772，0.983
2.7007，4.9016，0.983,2.7007，5.1772，0.983,2.8304，4.9016，0.4991
2.8304，4.9016，0.4991,2.7007，5.1772，0.983,2.8304，5.1772，0.4991
2.8304，4.9016，0.4991,2.8304，5.1772，0.4991,2.874，4.9016，-0
2.874，4.9016，-0,2.8304，5.1772，0.4991,2.874，5.1772，0
-11.952，5.4345，8.8641,-11.27，4.7525，8.8641,-11.7293，5.6573，8.5491
-11.7293，5.6573，8.5491,-11.27，4.7525，8.8641,-11.0473，4.9752，8.5491
-14.3322，3.0543，8.5491,-13.6502，2.3723，8.5491,-14.1095，3.277，8.8641
-14.1095，3.277，8.8641,-13.6502，2.3723，8.5491,-13.4275，2.595，8.8641
-13.4275，2.595，7.1712,-13.7824，2.24，7.1712,-13.6502，2.3723，7.4861
-13.6502，2.3723，7.4861,-13.7824，2.24，7.1712,-13.9216，2.1008，7.368
-13.6502，2.3723，7.4861,-13.9216，2.1008，7.368,-13.6502，2.3723，8.5491
-13.6502，2.3723，8.5491,-13.9216，2.1008，7.368,-13.9216，2.1008，8.6672
-13.6502，2.3723，8.5491,-13.9216，2.1008，8.6672,-13.4275，2.595，8.8641
-13.4275，2.595，8.8641,-13.9216，2.1008，8.6672,-13.7824，2.24，8.8641
-14.1095，3.277，7.1712,-13.4275，2.595，7.1712,-14.3322，3.0543，7.4861
-14.3322，3.0543，7.4861,-13.4275，2.595，7.1712,-13.6502，2.3723，7.4861
-11.7293，5.6573，7.4861,-11.952，5.4345，7.1712,-11.7293，5.6573，8.5491
-11.7293，5.6573，8.5491,-11.952，5.4345，7.1712,-14.1095，3.277，7.1712
-14.1095，3.277，8.8641,-11.952，5.4345，8.8641,-14.3322，3.0543，8.5491
-14.3322，3.0543，8.5491,-11.952，5.4345，8.8641,-11.7293，5.6573，8.5491
-14.3322，3.0543，8.5491,-11.7293，5.6573，8.5491,-14.3322，3.0543，7.4861
-14.3322，3.0543，7.4861,-11.7293，5.6573，8.5491,-14.1095，3.277，7.1712
-11.7293，5.6573，7.4861,-11.0473，4.9752，7.4861,-11.952，5.4345，7.1712
-11.952，5.4345，7.1712,-11.0473，4.9752，7.4861,-11.27，4.7525，7.1712
-11.27，4.7525，8.8641,-10.915，5.1074，8.8641,-11.0473，4.9752，8.5491
-11.0473，4.9752，8.5491,-10.915，5.1074，8.8641,-10.7758，5.2466，8.6672
-11.0473，4.9752，8.5491,-10.7758，5.2466，8.6672,-11.0473，4.9752，7.4861
-11.0473，4.9752，7.4861,-10.7758，5.2466，8.6672,-10.7758，5.2466，7.368
-11.0473，4.9752，7.4861,-10.7758，5.2466，7.368,-11.27，4.7525，7.1712
-11.27，4.7525，7.1712,-10.7758，5.2466，7.368,-10.915，5.1074，7.1712
-14.1095，3.277，-8.8641,-13.4275，2.595，-8.8641,-14.3322，3.0543，-8.5491
-14.3322，3.0543，-8.5491,-13.4275，2.595，-8.8641,-13.6502，2.3723，-8.5491
-11.7293，5.6573，-8.5491,-11.0473，4.9752，-8.5491,-11.952，5.4345，-8.8641
-11.952，5.4345，-8.8641,-11.0473，4.9752，-8.5491,-11.27，4.7525，-8.8641
-11.952，5.4345，-7.1712,-11.27，4.7525，-7.1712,-11.7293，5.6573，-7.4861
-11.7293，5.6573，-7.4861,-11.27，4.7525，-7.1712,-11.0473，4.9752，-7.4861
-11.7293，5.6573，-8.5491,-11.952，5.4345，-8.8641,-11.7293，5.6573，-7.4861
-11.7293，5.6573，-7.4861,-11.952，5.4345，-8.8641,-14.1095，3.277，-8.8641
-11.952，5.4345，-7.1712,-11.7293，5.6573，-7.4861,-14.1095，3.277，-7.1712
-14.1095，3.277，-7.1712,-11.7293，5.6573，-7.4861,-14.1095，3.277，-8.8641
-14.1095，3.277，-7.1712,-14.1095，3.277，-8.8641,-14.3322，3.0543，-7.4861
-14.3322，3.0543，-7.4861,-14.1095，3.277，-8.8641,-14.3322，3.0543，-8.5491
-14.3322，3.0543，-7.4861,-13.6502，2.3723，-7.4861,-14.1095，3.277，-7.1712
-14.1095，3.277，-7.1712,-13.6502，2.3723，-7.4861,-13.4275，2.595，-7.1712
-13.4275，2.595，-8.8641,-13.7824，2.24，-8.8641,-13.6502，2.3723，-8.5491
-13.6502，2.3723，-8.5491,-13.7824，2.24，-8.8641,-13.9216，2.1008，-8.6672
-13.6502，2.3723，-8.5491,-13.9216，2.1008，-8.6672,-13.6502，2.3723，-7.4861
-13.6502，2.3723，-7.4861,-13.9216，2.1008，-8.6672,-13.9216，2.1008，-7.368
-13.6502，2.3723，-7.4861,-13.9216，2.1008，-7.368,-13.4275，2.595，-7.1712
-13.4275，2.595，-7.1712,-13.9216，2.1008，-7.368,-13.7824，2.24，-7.1712
-11.27，4.7525，-7.1712,-10.915，5.1074，-7.1712,-11.0473，4.9752，-7.4861
-11.0473，4.9752，-7.4861,-10.915，5.1074，-7.1712,-10.7758，5.2466，-7.368
-11.0473，4.9752，-7.4861,-10.7758，5.2466，-7.368,-11.0473，4.9752，-8.5491
-11.0473，4.9752，-8.5491,-10.7758，5.2466，-7.368,-10.7758，5.2466，-8.6672
-11.0473，4.9752，-8.5491,-10.7758，5.2466，-8.6672,-11.27，4.7525，-8.8641
-11.27，4.7525，-8.8641,-10.7758，5.2466，-8.6672,-10.915，5.1074，-8.8641
-6.7611，5.8071，-8.3661,-7.1654，5.8071，-8.7704,-8.7402，5.8071，-8.7704
-9.1444，5.8071，-6.7913,-8.7402，5.8071，-6.3871,-9.1444，5.8071，-8.3661
-9.1444，5.8071，-8.3661,-8.7402，5.8071，-6.3871,-7.1654，5.8071，-6.3871
-9.1444，5.8071，-8.3661,-7.1654，5.8071，-6.3871,-8.7402，5.8071，-8.7704
-8.7402，5.8071，-8.7704,-7.1654，5.8071，-6.3871,-6.7611，5.8071，-6.7913
-8.7402，5.8071，-8.7704,-6.7611，5.8071，-6.7913,-6.7611，5.8071，-8.3661
-6.1319，5.8858，-6.6259,-6.1968，5.8858，-6.6433,-6.2637，5.8858，-6.2637
-6.2637，5.8858，-6.2637,-6.1968，5.8858，-6.6433,-6.2637，5.8858，-6.6491
-6.2637，5.8858，-6.2637,-6.2637，5.8858，-6.6491,-6.3307，5.8858，-6.6433
-5.9685，5.8858，-6.5115,-6.016，5.8858，-6.559,-6.2637，5.8858，-6.2637
-6.2637，5.8858，-6.2637,-6.016，5.8858，-6.559,-6.071，5.8858，-6.5975
-6.2637，5.8858，-6.2637,-6.071，5.8858，-6.5975,-6.1319，5.8858，-6.6259
-5.8842，5.8858，-6.3307,-5.9016，5.8858，-6.3956,-6.2637，5.8858，-6.2637
-6.2637，5.8858，-6.2637,-5.9016，5.8858，-6.3956,-5.93，5.8858，-6.4564
-6.2637，5.8858，-6.2637,-5.93，5.8858，-6.4564,-5.9685，5.8858，-6.5115
-5.9016，5.8858，-6.1319,-5.8842，5.8858，-6.1968,-6.2637，5.8858，-6.2637
-6.2637，5.8858，-6.2637,-5.8842，5.8858，-6.1968,-5.8783，5.8858，-6.2637
-6.2637，5.8858，-6.2637,-5.8783，5.8858，-6.2637,-5.8842，5.8858，-6.3307
-6.016，5.8858，-5.9685,-5.9685，5.8858，-6.016,-6.2637，5.8858，-6.2637
-6.2637，5.8858，-6.2637,-5.9685，5.8858，-6.016,-5.93，5.8858，-6.071
-6.2637，5.8858，-6.2637,-5.93，5.8858，-6.071,-5.9016，5.8858，-6.1319
-6.1968，5.8858，-5.8842,-6.1319，5.8858，-5.9016,-6.2637，5.8858，-6.2637
-6.2637，5.8858，-6.2637,-6.1319，5.8858，-5.9016,-6.071，5.8858，-5.93
-6.2637，5.8858，-6.2637,-6.071，5.8858，-5.93,-6.016，5.8858，-5.9685
-6.3956，5.8858，-5.9016,-6.3307，5.8858，-5.8842,-6.2637，5.8858，-6.2637
-6.2637，5.8858，-6.2637,-6.3307，5.8858，-5.8842,-6.2637，5.8858，-5.8783
-6.2637，5.8858，-6.2637,-6.2637，5.8858，-5.8783,-6.1968，5.8858，-5.8842
-6.559，5.8858，-6.016,-6.5115，5.8858，-5.9685,-6.2637，5.8858，-6.2637
-6.2637，5.8858，-6.2637,-6.5115，5.8858，-5.9685,-6.4564，5.8858，-5.93
-6.2637，5.8858，-6.2637,-6.4564，5.8858，-5.93,-6.3956，5.8858，-5.9016
-6.6433，5.8858，-6.1968,-6.6259，5.8858，-6.1319,-6.2637，5.8858，-6.2637
-6.2637，5.8858，-6.2637,-6.6259，5.8858，-6.1319,-6.5975，5.8858，-6.071
-6.2637，5.8858，-6.2637,-6.5975，5.8858，-6.071,-6.559，5.8858，-6.016
-6.6259，5.8858，-6.3956,-6.6433，5.8858，-6.3307,-6.2637，5.8858，-6.2637
